station,valid,metar
RPLL,2025-07-09 23:00,RPLL 092300Z 24005KT 190V260 9000 -RA SCT022 OVC090 28/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 00:00,RPLL 100000Z 25012KT 9999 SCT023 OVC100 30/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 01:00,RPLL 100100Z 25015KT 9999 FEW025 SCT100 31/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 02:00,RPLL 100200Z 25018G28KT 9999 FEW025 SCT100 31/25 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 03:00,RPLL 100300Z 26017KT 9999 FEW025 SCT100 31/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 04:00,COR RPLL 100400Z 27017KT 9999 FEW025 SCT100 32/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 05:00,RPLL 100500Z 26016KT 9999 FEW025 32/27 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 06:00,RPLL 100600Z 27017KT 9999 FEW025 32/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 07:00,RPLL 100700Z 26019KT 9999 FEW025TCU 32/26 Q1003 NOSIG RMK A2962 TCU S
RPLL,2025-07-10 08:00,RPLL 100800Z 26013KT 9999 FEW025 31/25 Q1003 NOSIG RMK A2962
RPLL,2025-07-10 09:00,RPLL 100900Z 26014KT 9999 FEW025 31/25 Q1003 NOSIG RMK A2962
RPLL,2025-07-10 10:00,RPLL 101000Z 25009KT 9999 FEW025 30/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 11:00,RPLL 101100Z 23006KT 200V270 9999 FEW025 SCT100 30/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 12:00,COR RPLL 101200Z 21003KT 170V260 9999 FEW025 29/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 12:25,COR RPLL 101225Z 24015G25KT 9999 -SHRA SCT023 BKN100 28/25 Q1005 TEMPO 7000 -TSRA RMK A2968
RPLL,2025-07-10 13:00,COR RPLL 101300Z 22003KT 180V260 9999 FEW025 SCT100 27/24 Q1006 NOSIG RMK A2971
RPLL,2025-07-10 14:00,RPLL 101400Z VRB01KT 9999 FEW025 27/24 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 15:00,RPLL 101500Z VRB02KT 9999 FEW025 28/25 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 16:00,RPLL 101600Z VRB02KT 9999 FEW025 28/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-10 17:00,COR RPLL 101700Z 19003KT 140V240 9999 FEW025 28/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 18:00,RPLL 101800Z 170V240 9999 FEW025 SCT100 28/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 19:00,RPLL 101900Z 23005KT 200V260 9999 FEW025 SCT100 27/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 20:00,RPLL 102000Z VRB15KT 9999 FEW025 SCT100 27/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 21:00,COR RPLL 102100Z 20003KT 160V240 9999 FEW025 BKN100 28/25 Q1004 NOSIG RMK A2965
RPLL,2025-07-10 22:00,RPLL 102200Z 22004KT 160V260 9999 FEW025TCU 27/25 Q1004 NOSIG RMK A2965 TCU NW
RPLL,2025-07-10 23:00,RPLL 102300Z VRB02KT 9999 FEW025 SCT100 28/25 Q1005 NOSIG RMK A2968
RPLL,2025-07-11 00:00,RPLL 110000Z 19005KT 150V220 9999 FEW025 BKN100 30/25 Q1005 NOSIG RMK A2968
RPLL,2025-07-11 01:00,RPLL 110100Z 23008KT 170V270 9999 BKN023 30/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-11 02:00,RPLL 110200Z 27009KT 9999 BKN023 30/27 Q1006 NOSIG RMK A2971
RPLL,2025-07-11 02:20,RPLL 110220Z 24008KT 9000 -SHRA SCT023 BKN090 27/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-11 03:00,RPLL 110300Z 25009KT 200V280 9999 FEW025 BKN090 29/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-11 04:00,COR RPLL 110400Z 29010KT 250V320 9999 FEW025 BKN100 31/25 Q1006 NOSIG RMK A2971
RPLL,2025-07-11 05:00,RPLL 110500Z 29008KT 230V320 9999 FEW025 SCT100 30/27 Q1006 NOSIG RMK A2971
RPLL,2025-07-11 06:00,RPLL 110600Z 29009KT 250V340 9999 FEW025 SCT100 32/27 Q1005 NOSIG RMK A2968
RPLL,2025-07-11 07:00,RPLL 110700Z 26014KT 9999 FEW025 SCT100 30/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-11 08:00,RPLL 110800Z 26014KT 9999 SCT025 32/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-11 09:00,RPLL 110900Z 25011KT 220V280 9999 -SHRA FEW023CB SCT025 BKN090 29/26 Q1005 NOSIG RMK A2968 CB E-SE
RPLL,2025-07-11 10:00,RPLL 111000Z 26011KT 9999 -RA FEW023CB SCT025 BKN090 28/27 Q1006 NOSIG RMK A2971 CB NE-E
RPLL,2025-07-11 11:00,RPLL 111100Z 25007KT 220V280 9999 -RA SCT023 BKN100 28/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-11 12:00,RPLL 111200Z VRB03KT 9999 SCT025 BKN100 28/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-11 13:00,RPLL 111300Z 36004KT 260V040 9999 FEW025 SCT100 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-11 14:00,RPLL 111400Z VRB01KT 9999 FEW025 SCT100 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-11 15:00,RPLL 111500Z 12003KT 080V160 9999 FEW025 BKN100 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-11 16:00,RPLL 111600Z VRB01KT 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-11 17:00,RPLL 111700Z VRB01KT 9999 FEW025 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-11 18:00,RPLL 111800Z VRB01KT 9999 FEW025 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-11 19:00,RPLL 111900Z 22002KT 9999 SCT023 SCT100 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-11 20:00,RPLL 112000Z VRB01KT 9999 FEW025 27/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-11 21:00,RPLL 112100Z 00000KT 9000 SCT025 SCT100 27/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-11 22:00,RPLL 112200Z VRB02KT 9000 FEW025TCU 27/27 Q1008 NOSIG RMK A2977 TCU E
RPLL,2025-07-11 23:00,RPLL 112300Z 24004KT 9000 FEW025 BKN100 27/27 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 00:00,RPLL 120000Z 27003KT 220V300 9000 FEW025 BKN100 29/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 01:00,RPLL 120100Z 25008KT 230V290 9000 FEW023 BKN100 29/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 02:00,RPLL 120200Z 27009KT 250V310 9999 SCT023 31/27 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 03:00,RPLL 120300Z 28009KT 9999 -SHRA SCT023 BKN090 29/28 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 04:00,RPLL 120400Z 26009KT 9999 -RA FEW023 BKN090 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 05:00,RPLL 120500Z 27012KT 9999 FEW025 30/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 06:00,RPLL 120600Z 26013KT 9999 FEW025 BKN100 31/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-12 07:00,RPLL 120700Z 25013KT 9000 -SHRA FEW023CB SCT025 BKN090 29/26 Q1008 NOSIG RMK A2977 CB S
RPLL,2025-07-12 08:00,RPLL 120800Z 25009KT 9999 FEW025 BKN100 29/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-12 09:00,RPLL 120900Z 26010KT 9999 FEW025 BKN100 29/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 10:00,COR RPLL 121000Z 26007KT 9999 -SHRA SCT023 BKN090 28/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 11:00,RPLL 121100Z 25007KT 220V290 9999 -RA SCT022 BKN100 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 12:00,RPLL 121200Z 23005KT 9999 FEW025 BKN130 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 13:00,RPLL 121300Z 22003KT 190V250 9999 FEW025 SCT100 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 14:00,RPLL 121400Z 21003KT 170V240 9999 SCT025 BKN100 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 15:00,RPLL 121500Z 13003KT 090V160 9999 SCT025 BKN100 28/26 Q1010 NOSIG RMK A2983
RPLL,2025-07-12 16:00,RPLL 121600Z VRB01KT 9999 FEW025 27/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 17:00,RPLL 121700Z VRB02KT 9999 FEW025 27/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 18:00,RPLL 121800Z VRB01KT 9999 FEW025 SCT100 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 19:00,RPLL 121900Z VRB02KT 9999 SCT023 BKN100 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 20:00,RPLL 122000Z VRB01KT 9999 FEW025 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 21:00,RPLL 122100Z 20003KT 180V240 9999 FEW025 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-12 22:00,RPLL 122200Z 00000KT 9999 SCT025 SCT100 27/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-12 23:00,RPLL 122300Z 18004KT 150V210 9999 SCT025 BKN100 27/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-13 00:00,RPLL 130000Z VRB03KT 9999 FEW025 SCT100 29/27 Q1009 NOSIG RMK A2980
RPLL,2025-07-13 01:00,RPLL 130100Z 29004KT 260V340 9999 BKN025 29/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-13 02:00,RPLL 130200Z 28006KT 210V340 9999 SCT025 30/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-13 03:00,RPLL 130300Z 28009KT 9999 FEW025 31/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 04:00,RPLL 130400Z 29010KT 9999 FEW025 31/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 05:00,RPLL 130500Z 27012KT 9999 FEW025 SCT100 31/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 06:00,RPLL 130600Z 26014KT 9999 FEW023CB SCT100 31/26 Q1007 NOSIG RMK A2974 CB S
RPLL,2025-07-13 07:00,RPLL 130700Z 25013KT 9999 FEW023CB BKN100 31/27 Q1007 NOSIG RMK A2974 CB S
RPLL,2025-07-13 08:00,RPLL 130800Z 25014KT 9999 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 09:00,RPLL 130900Z 25011KT 9999 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 10:00,RPLL 131000Z 26010KT 9999 FEW025 SCT100 29/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 11:00,RPLL 131100Z 26011KT 9999 FEW025 SCT100 29/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 12:00,RPLL 131200Z 25009KT 9999 FEW025 BKN100 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 13:00,RPLL 131300Z 22004KT 160V250 9999 FEW025 BKN100 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 14:00,RPLL 131400Z 23003KT 180V280 9999 FEW025 28/26 Q1009 NOSIG RMK A2980
RPLL,2025-07-13 15:00,COR RPLL 131500Z 22004KT 190V250 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 16:00,RPLL 131600Z VRB02KT 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 17:00,RPLL 131700Z 21003KT 180V240 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 18:00,RPLL 131800Z VRB02KT 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 19:00,RPLL 131900Z VRB01KT 9999 FEW025 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-13 20:00,RPLL 132000Z 23003KT 9999 FEW025 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 21:00,RPLL 132100Z 26004KT 9999 SCT025 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 22:00,RPLL 132200Z 22003KT 180V260 9999 FEW025 SCT100 28/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-13 23:00,RPLL 132300Z 25005KT 9999 FEW025 SCT100 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 00:00,RPLL 140000Z 26007KT 9999 FEW025 SCT100 29/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 01:00,RPLL 140100Z 27008KT 240V310 9999 FEW025 SCT100 30/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 02:00,RPLL 140200Z 27010KT 230V300 9999 FEW025 SCT100 31/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 03:00,RPLL 140300Z 27012KT 9999 FEW025 SCT100 31/25 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 04:00,RPLL 140400Z 27011KT 240V300 9999 FEW025 31/25 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 05:00,RPLL 140500Z 27012KT 240V300 9999 FEW025 32/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-14 06:00,RPLL 140600Z 27013KT 9999 FEW025 SCT100 31/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-14 07:00,RPLL 140700Z 25014KT 9999 FEW025 32/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 08:00,RPLL 140800Z 26013KT 9999 FEW025 SCT100 31/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 09:00,RPLL 140900Z 26013KT 9999 FEW025 SCT100 31/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 10:00,RPLL 141000Z 25013KT 9999 FEW025 SCT100 30/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 11:00,RPLL 141100Z 25011KT 9999 FEW025 SCT100 30/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 12:00,RPLL 141200Z 25010KT 9999 FEW025 29/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-14 13:00,RPLL 141300Z 23006KT 200V260 9999 FEW025 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 14:00,RPLL 141400Z 23004KT 9999 FEW025 29/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 15:00,RPLL 141500Z 23005KT 200V260 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 16:00,RPLL 141600Z 23004KT 170V260 9999 FEW025 28/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-14 17:00,RPLL 141700Z 24004KT 190V270 9999 FEW025 28/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-14 18:00,RPLL 141800Z 23004KT 190V260 9999 FEW025 28/25 Q1007 NOSIG RMK A2974
RPLL,2025-07-14 19:00,RPLL 141900Z 24004KT 210V270 9999 SCT025 27/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 20:00,RPLL 142000Z 23005KT 200V270 9999 SCT025 BKN100 28/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-14 21:00,RPLL 142100Z 24007KT 9999 SCT025 BKN100 28/26 Q1006 NOSIG RMK A2974
RPLL,2025-07-14 22:00,RPLL 142200Z 22005KT 180V250 9999 SCT025 BKN100 27/25 Q1007 NOSIG RMK A2974
RPLL,2025-07-14 23:00,RPLL 142300Z 22004KT 170V260 9999 FEW025 BKN100 28/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 00:00,COR RPLL 150000Z 23006KT 190V250 9999 FEW025 BKN100 29/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 01:00,RPLL 150100Z 23006KT 190V250 9999 FEW025 BKN100 29/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 02:00,RPLL 150200Z 27007KT 9999 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 03:00,RPLL 150300Z 25011KT 9999 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 04:00,RPLL 150400Z 26013KT 9999 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 05:00,RPLL 150500Z 26013KT 9999 FEW025 SCT100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 06:00,COR RPLL 150600Z 27013KT 9999 FEW025 BKN100 31/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-15 07:00,RPLL 150700Z 27015KT 9999 FEW025 BKN100 30/27 Q1005 NOSIG RMK A2968
RPLL,2025-07-15 08:00,RPLL 150800Z 26014KT 9999 FEW025 BKN100 30/27 Q1005 NOSIG RMK A2968
RPLL,2025-07-15 09:00,RPLL 150900Z 26013KT 9999 FEW025 OVC100 29/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-15 10:00,RPLL 151000Z 27012KT 8000 -SHRA FEW023CB SCT025 OVC090 28/27 Q1006 NOSIG RMK A2971 CB W
RPLL,2025-07-15 11:00,RPLL 151100Z 27012KT 230V290 9000 -RA SCT023 OVC090 26/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 12:00,RPLL 151200Z 26004KT 150V300 9999 FEW025 BKN090 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-15 13:00,RPLL 151300Z 00000KT 9999 FEW025 BKN100 27/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-15 14:00,RPLL 151400Z 23004KT 200V260 9999 FEW025 BKN100 28/27 Q1008 NOSIG RMK A2977
RPLL,2025-07-15 15:00,RPLL 151500Z 23003KT 9999 FEW025 BKN100 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-15 16:00,RPLL 151600Z 23004KT 190V310 9999 FEW025 27/26 Q1008 NOSIG RMK A2977
RPLL,2025-07-15 17:00,RPLL 151700Z 20003KT 150V260 9999 FEW025 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 18:00,RPLL 151800Z 22003KT 160V250 9999 FEW025 SCT100 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-15 19:00,RPLL 151900Z 25003KT 200V270 9999 FEW025 27/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-15 20:00,RPLL 152000Z VRB02KT 9999 FEW025 27/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-15 21:00,RPLL 152100Z 25003KT 200V280 9999 BKN025 26/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-15 22:00,RPLL 152200Z VRB01KT 9999 SCT025 BKN100 27/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-15 23:00,RPLL 152300Z 22005KT 190V250 9999 SCT025 OVC100 27/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 00:00,RPLL 160000Z 24004KT 200V270 9999 SCT025 BKN100 28/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 01:00,RPLL 160100Z 26011G22KT 210V300 9999 FEW025 SCT100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 02:00,RPLL 160200Z 27009KT 240V310 9999 FEW025 BKN100 30/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 03:00,RPLL 160300Z 29007KT 9999 FEW025 BKN100 30/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 04:00,RPLL 160400Z 26010KT 9999 FEW025 BKN100 30/26 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 05:00,RPLL 160500Z 26012KT 9999 FEW025 BKN100 31/27 Q1007 NOSIG RMK A2974
RPLL,2025-07-16 06:00,COR RPLL 160600Z 27012KT 9999 FEW025 BKN100 30/27 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 07:00,RPLL 160700Z 26011KT 9999 FEW023 BKN100 30/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-16 08:00,RPLL 160800Z 26011KT 9999 FEW025 BKN100 30/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-16 09:00,RPLL 160900Z 25011KT 9999 FEW025 OVC100 30/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-16 10:00,RPLL 161000Z 25011KT 9999 FEW025 OVC100 29/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-16 11:00,RPLL 161100Z 26009KT 9999 FEW025 SCT100 29/27 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 12:00,RPLL 161200Z 26010KT 240V300 9999 FEW025 SCT130 29/27 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 13:00,RPLL 161300Z 25012KT 9999 FEW025 BKN100 29/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 14:00,RPLL 161400Z 23006KT 180V270 9999 FEW025 BKN100 29/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 15:00,RPLL 161500Z 36006KT 330V060 8000 -SHRA SCT023 OVC090 28/26 Q1007 TEMPO 5000 SHRA RMK A2974
RPLL,2025-07-16 16:00,RPLL 161600Z 24005KT 9999 FEW025 SCT100 27/27 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 17:00,RPLL 161700Z 25006KT 210V280 9999 FEW025 BKN100 27/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-16 18:00,RPLL 161800Z 22003KT 9999 FEW025 SCT100 27/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-16 19:00,RPLL 161900Z VRB01KT 9999 BKN025 27/27 Q1004 NOSIG RMK A2965
RPLL,2025-07-16 20:00,RPLL 162000Z VRB02KT 9999 FEW025 SCT100 27/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-16 21:00,RPLL 162100Z 20003KT 170V230 9999 FEW025 27/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-16 22:00,RPLL 162200Z VRB02KT 9999 FEW025 OVC100 27/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-16 23:00,RPLL 162300Z VRB02KT 9999 FEW025 OVC100 27/27 Q1005 NOSIG RMK A2968
RPLL,2025-07-17 00:00,RPLL 170000Z 27004KT 230V340 9999 FEW023 OVC100 28/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-17 01:00,RPLL 170100Z 27004KT 240V330 9999 FEW023 OVC100 28/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-17 02:00,RPLL 170200Z 26005KT 170V290 9999 FEW025 OVC100 29/26 Q1006 NOSIG RMK A2971
RPLL,2025-07-17 03:00,RPLL 170300Z 31004KT 270V350 9999 FEW025 OVC100 30/26 Q1005 NOSIG RMK A2968
RPLL,2025-07-17 04:00,RPLL 170400Z 26009KT 9999 FEW025 OVC100 29/26 Q1004 NOSIG RMK A2965
RPLL,2025-07-17 05:00,RPLL 170500Z 26010KT 230V300 9999 FEW025 OVC100 29/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 06:00,RPLL 170600Z 26012KT 9999 FEW025 OVC100 28/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 06:37,RPLL 170637Z 25009KT 210V270 9999 -SHRA FEW025 OVC100 28/27 Q1002 NOSIG RMK A2959
RPLL,2025-07-17 07:00,RPLL 170700Z 26009KT 9999 -SHRA SCT023 OVC100 28/27 Q1002 NOSIG RMK A2959
RPLL,2025-07-17 08:00,RPLL 170800Z 24005KT 190V270 9999 -RA SCT023 OVC090 28/27 Q1002 NOSIG RMK A2959
RPLL,2025-07-17 09:00,RPLL 170900Z 23004KT 190V270 9999 -RA SCT023 OVC090 28/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 09:11,RPLL 170911Z 24006KT 210V280 4000 RA SCT022 OVC090 27/27 Q1003 TEMPO 7000 -RA RMK A2962
RPLL,2025-07-17 10:00,RPLL 171000Z VRB02KT 5000 RA BKN022 OVC090 27/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 11:00,RPLL 171100Z VRB01KT 9000 -RA SCT025 OVC100 26/26 Q1003 RERA NOSIG RMK A2962
RPLL,2025-07-17 12:00,RPLL 171200Z VRB01KT 9000 -RA SCT023 OVC100 27/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 13:00,RPLL 171300Z 23004KT 9000 -RA SCT022 OVC090 27/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 14:00,RPLL 171400Z 24005KT 200V310 9000 -RA SCT023 OVC100 27/27 Q1002 NOSIG RMK A2959
RPLL,2025-07-17 15:00,RPLL 171500Z VRB02KT 9000 -RA SCT022 OVC090 27/27 Q1003 NOSIG RMK A2962
RPLL,2025-07-17 16:00,RPLL 171600Z VRB02KT 9000 -RA SCT022 OVC090 27/27 Q1002 NOSIG RMK A2959
RPLL,2025-07-17 17:00,RPLL 171700Z VRB02KT 9000 -RA SCT023 OVC100 27/27 Q1001 NOSIG RMK A2956
RPLL,2025-07-17 18:00,RPLL 171800Z 00000KT 9000 -RA SCT022 OVC090 27/27 Q1000 NOSIG RMK A2953
RPLL,2025-07-17 19:00,RPLL 171900Z VRB02KT 9000 -RA SCT023 OVC100 27/27 Q1000 NOSIG RMK A2953
RPLL,2025-07-17 20:00,RPLL 172000Z 27004KT 240V320 9000 -RA SCT022 OVC090 27/27 Q0999 NOSIG RMK A2950
RPLL,2025-07-17 21:00,RPLL 172100Z 23006KT 200V260 9999 -RA SCT023 OVC100 27/27 Q0999 NOSIG RMK A2950
RPLL,2025-07-17 22:00,RPLL 172200Z 23005KT 9000 -RA SCT023 OVC100 27/27 Q1000 NOSIG RMK A2953
RPLL,2025-07-17 23:00,RPLL 172300Z 25011KT 9000 -RA SCT022 OVC080 27/27 Q1000 NOSIG RMK A2953
RPLL,2025-07-18 00:00,RPLL 180000Z 24009KT 7000 -RA SCT020 OVC080 27/26 Q1001 NOSIG RMK A2956
RPLL,2025-07-18 01:00,RPLL 180100Z 23007KT 8000 -RA SCT022 OVC080 26/26 Q1001 NOSIG RMK A2956
RPLL,2025-07-18 02:00,RPLL 180200Z 27006KT 190V260 8000 -RA SCT022 OVC080 26/26 Q1001 NOSIG RMK A2956
RPLL,2025-07-18 03:00,RPLL 180300Z 23007KT 8000 -RA SCT022 OVC080 27/27 Q1000 NOSIG RMK A2953
RPLL,2025-07-18 04:00,RPLL 180400Z 24008KT 9000 -RA SCT022 OVC080 27/26 Q0999 NOSIG RMK A2950
RPLL,2025-07-18 05:00,RPLL 180500Z 25013KT 9000 -RA SCT022 OVC080 28/26 Q0999 NOSIG RMK A2950
RPLL,2025-07-18 06:00,RPLL 180600Z 24012KT 9000 -RA SCT022 OVC080 28/26 Q0999 NOSIG RMK A2950
RPLL,2025-07-18 07:00,RPLL 180700Z 25014KT 9000 -RA SCT022 OVC080 27/26 Q0998 NOSIG RMK A2947
RPLL,2025-07-18 08:00,RPLL 180800Z 25013KT 9000 -RA SCT022 OVC080 28/27 Q0998 NOSIG RMK A2947
RPLL,2025-07-18 09:00,RPLL 180900Z 25015KT 9000 -RA SCT022 OVC080 27/26 Q0998 NOSIG RMK A2947
RPLL,2025-07-18 10:00,RPLL 181000Z 25014KT 9000 -RA SCT022 OVC080 27/26 Q0998 NOSIG RMK A2947
RPLL,2025-07-18 11:00,RPLL 181100Z 25011G21KT 220V280 9000 -RA FEW023 OVC100 27/25 Q0999 NOSIG RMK A2950
